2019-03-23 18:19:35.699 DEBUG 12044 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/libs/jtree/jstree.min.js'; against '/libs/**'
2019-03-23 18:19:51.494 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.access.vote.AffirmativeBased       : Voter: org.springframework.security.web.access.expression.WebExpressionVoter@722f25d4, returned: 1
2019-03-23 18:19:51.494 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.w.a.i.FilterSecurityInterceptor    : Authorization successful
2019-03-23 18:19:51.494 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.w.a.i.FilterSecurityInterceptor    : RunAsManager did not change Authentication object
2019-03-23 18:19:51.494 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.security.web.FilterChainProxy        : /users reached end of additional filter chain; proceeding with original chain
2019-03-23 18:19:51.494 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/users", parameters={}
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to public java.lang.String tz.co.nezatech.apps.survey.web.controller.UserController.index(org.springframework.ui.Model)
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : 
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : ==========
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : preHandle
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Handler: public java.lang.String tz.co.nezatech.apps.survey.web.controller.UserController.index(org.springframework.ui.Model)
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Request: /users
2019-03-23 18:19:51.495 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : ==========
2019-03-23 18:19:51.496 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.a.i.a.MethodSecurityInterceptor    : Secure object: ReflectiveMethodInvocation: public java.lang.String tz.co.nezatech.apps.survey.web.controller.UserController.index(org.springframework.ui.Model); target is of class [tz.co.nezatech.apps.survey.web.controller.UserController]; Attributes: [[authorize: 'hasAnyAuthority('viewUsers')', filter: 'null', filterTarget: 'null']]
2019-03-23 18:19:51.496 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.a.i.a.MethodSecurityInterceptor    : Previously Authenticated: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers
2019-03-23 18:19:51.496 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.access.vote.AffirmativeBased       : Voter: org.springframework.security.access.prepost.PreInvocationAuthorizationAdviceVoter@5b81cb1d, returned: 1
2019-03-23 18:19:51.496 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.a.i.a.MethodSecurityInterceptor    : Authorization successful
2019-03-23 18:19:51.497 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.a.i.a.MethodSecurityInterceptor    : RunAsManager did not change Authentication object
2019-03-23 18:19:51.502 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : 
2019-03-23 18:19:51.503 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : ==========
2019-03-23 18:19:51.503 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : postHandle
2019-03-23 18:19:51.503 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Handler: public java.lang.String tz.co.nezatech.apps.survey.web.controller.UserController.index(org.springframework.ui.Model)
2019-03-23 18:19:51.504 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Request: /users
2019-03-23 18:19:51.504 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : ==========
2019-03-23 18:19:51.504 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Page: users/index
2019-03-23 18:19:51.504 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : [BreadCrumb [label=u, url=/u]]
2019-03-23 18:19:51.510 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.w.s.v.ContentNegotiatingViewResolver : Selected 'text/html' given [text/html, application/xhtml+xml, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8]
2019-03-23 18:19:51.530 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.w.header.writers.HstsHeaderWriter  : Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@6c955b33
2019-03-23 18:19:51.532 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : 
2019-03-23 18:19:51.538 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : ==========
2019-03-23 18:19:51.539 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : afterCompletion
2019-03-23 18:19:51.539 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Handler: public java.lang.String tz.co.nezatech.apps.survey.web.controller.UserController.index(org.springframework.ui.Model)
2019-03-23 18:19:51.539 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : Request: /users
2019-03-23 18:19:51.539 DEBUG 12044 --- [http-nio-8001-exec-4] t.c.n.a.s.w.c.ViewLayoutBasedHandler     : ==========
2019-03-23 18:19:51.540 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2019-03-23 18:19:51.540 DEBUG 12044 --- [http-nio-8001-exec-4] o.s.s.w.a.ExceptionTranslationFilter     : Chain processed normally
2019-03-23 18:19:51.540 DEBUG 12044 --- [http-nio-8001-exec-4] s.s.w.c.SecurityContextPersistenceFilter : SecurityContextHolder now cleared, as request processing completed
2019-03-23 18:19:51.620 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/fonts/css/font-awesome.css'; against '/api/**'
2019-03-23 18:19:51.647 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:19:51.650 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:19:51.650 DEBUG 12044 --- [http-nio-8001-exec-7] w.c.HttpSessionSecurityContextRepository : Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@634a9a20: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers'
2019-03-23 18:19:51.658 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:19:51.650 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/api/**'
2019-03-23 18:19:51.660 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:19:51.660 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2019-03-23 18:19:51.660 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/fonts/css/font-awesome.css'; against '/logout'
2019-03-23 18:19:51.659 DEBUG 12044 --- [http-nio-8001-exec-10] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/icons/foundation-icons.css'; against '/api/**'
2019-03-23 18:19:51.665 DEBUG 12044 --- [http-nio-8001-exec-10] o.s.security.web.FilterChainProxy        : /css/icons/foundation-icons.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:19:51.663 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 6 of 13 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
2019-03-23 18:19:51.666 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.s.w.u.matcher.AntPathRequestMatcher  : Request 'GET /fonts/css/font-awesome.css' doesn't match 'POST /login'
2019-03-23 18:19:51.668 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 7 of 13 in additional filter chain; firing Filter: 'ConcurrentSessionFilter'
2019-03-23 18:19:51.660 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:19:51.670 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:19:51.670 DEBUG 12044 --- [http-nio-8001-exec-6] w.c.HttpSessionSecurityContextRepository : Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@634a9a20: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers'
2019-03-23 18:19:51.673 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:19:51.673 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:19:51.673 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2019-03-23 18:19:51.666 DEBUG 12044 --- [http-nio-8001-exec-3] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/libs/jtree/themes/default/style.min.css'; against '/api/**'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /libs/jtree/themes/default/style.min.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:19:51.666 DEBUG 12044 --- [http-nio-8001-exec-1] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/libs/leaflet/leaflet.css'; against '/api/**'
2019-03-23 18:19:51.667 DEBUG 12044 --- [http-nio-8001-exec-10] o.s.security.web.FilterChainProxy        : /css/icons/foundation-icons.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-10] w.c.HttpSessionSecurityContextRepository : Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@634a9a20: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers'
2019-03-23 18:19:51.669 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/app.css'; against '/api/**'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-10] o.s.security.web.FilterChainProxy        : /css/icons/foundation-icons.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:19:51.670 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.security.web.FilterChainProxy        : /fonts/css/font-awesome.css at position 8 of 13 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/foundation.min.css'; against '/logout'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /libs/jtree/themes/default/style.min.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-1] o.s.security.web.FilterChainProxy        : /libs/leaflet/leaflet.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:19:51.675 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.security.web.FilterChainProxy        : /css/app.css at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-10] o.s.security.web.FilterChainProxy        : /css/icons/foundation-icons.css at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.s.w.s.DefaultSavedRequest            : pathInfo: both null (property equals)
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.s.w.s.DefaultSavedRequest            : queryString: both null (property equals)
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.security.web.FilterChainProxy        : /css/foundation.min.css at position 6 of 13 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-3] w.c.HttpSessionSecurityContextRepository : Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@634a9a20: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers'
2019-03-23 18:19:51.677 DEBUG 12044 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /libs/jtree/themes/default/style.min.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-1] o.s.security.web.FilterChainProxy        : /libs/leaflet/leaflet.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:19:51.677 DEBUG 12044 --- [http-nio-8001-exec-1] w.c.HttpSessionSecurityContextRepository : Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@634a9a20: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.security.web.FilterChainProxy        : /css/app.css at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2019-03-23 18:19:51.677 DEBUG 12044 --- [http-nio-8001-exec-1] o.s.security.web.FilterChainProxy        : /libs/leaflet/leaflet.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-10] o.s.security.web.FilterChainProxy        : /css/icons/foundation-icons.css at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-7] o.s.s.w.s.DefaultSavedRequest            : requestURI: arg1=/changepwd; arg2=/fonts/css/font-awesome.css (property not equals)
2019-03-23 18:19:51.676 DEBUG 12044 --- [http-nio-8001-exec-6] o.s.s.w.u.matcher.AntPathRequestMatcher  : Request 'GET /css/foundation.min.css' doesn't match 'POST /login'
2019-03-23 18:19:51.677 DEBUG 12044 --- [http-nio-8001-exec-3] o.s.security.web.FilterChainProxy        : /libs/jtree/themes/default/style.min.css at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:19:51.678 DEBUG 12044 --- [http-nio-8001-exec-8] w.c.HttpSessionSecurityContextRepository : Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@634a9a20: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@634a9a20: Principal: org.springframework.security.core.userdetails.User@3580e2: Username: root; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_Root,changePassword,createFormRepos,createPermissions,createRoleMatrix,createRoles,createUsers,deleteFormInstances,deleteFormRepos,deletePermission,deleteUsers,downloadSurveyForms,editFormRepos,editPermissions,editRoles,editUsers,makeMyOwnPasswordReset,makePasswordReset,manageFormInstances,manageFormRepos,managePermissions,manageRoles,manageSurveys,manageUsers,queryDataTypes,querySetups,submitSurveyForms,viewFormInstances,viewFormRepos,viewPermissions,viewRoleMatrix,viewRoles,viewSurveyForms,viewUsers; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: 8BF5A6C305F137981EF8291AAB850BF4; Granted Authorities: ROLE_Root, changePassword, createFormRepos, createPermissions, createRoleMatrix, createRoles, createUsers, deleteFormInstances, deleteFormRepos, deletePermission, deleteUsers, downloadSurveyForms, editFormRepos, editPermissions, editRoles, editUsers, makeMyOwnPasswordReset, makePasswordReset, manageFormInstances, manageFormRepos, managePermissions, manageRoles, manageSurveys, manageUsers, queryDataTypes, querySetups, submitSurveyForms, viewFormInstances, viewFormRepos, viewPermissions, viewRoleMatrix, viewRoles, viewSurveyForms, viewUsers'
2019-03-23 18:19:51.678 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.security.web.FilterChainProxy        : /css/app.css at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2019-03-23 18:19:51.678 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.security.web.FilterChainProxy        : /css/app.css at position 4 of 13 in additional filter chain; firing Filter: 'CsrfFilter'
2019-03-23 18:19:51.678 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.security.web.FilterChainProxy        : /css/app.css at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2019-03-23 18:19:51.679 DEBUG 12044 --- [http-nio-8001-exec-8] o.s.s.w.u.matcher.AntPathRequestMatcher  : Checking match of request : '/css/app.css'; against '/logout'
